UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U100583,2,17,494,Pr100017,Android,pr100673,14,38
U100584,0,1,390,Pr100401,Android,Pr100401,0,0
U100586,0,1,79,Product101,Windows,Product101,0,0
U100587,2,9,659,pr101447,"Mac OS X",pr101447,4,5
U100588,2,20,894,Pr100037,Android,Pr100037,2,4
U100592,4,15,1002,Pr100120,Windows,Pr100120,11,25
U100593,2,12,1097,pr100370,Ubuntu,pr100370,13,11
U100594,0,0,132,Product101,windows,Product101,0,0
U100595,6,32,847,pr101042,Windows,pr101042,177,1035
U100596,3,4,853,pr100003,Windows,pr100003,1,1
U100597,1,1,72,pr100102,Windows,pr100102,1,2
U100599,2,3,45,Pr100560,Windows,Pr100560,2,2
U100600,1,1,1331,Pr100102,Android,Pr100102,1,0
U100602,1,3,82,pr100013,Windows,pr100013,0,1
U100603,2,10,1148,Pr100612,Windows,pr101744,5,2
U100606,2,3,875,Pr100015,"Mac OS X",Product101,3,1
U100608,3,4,453,Pr100341,Android,Pr100341,4,2
U100609,0,2,560,pr100263,Windows,pr100263,0,0
U100611,0,1,697,pr100138,Android,pr100138,0,0
U100612,1,3,196,Pr100020,Android,Pr100020,1,0
U100613,0,4,53,pr100018,Android,pr100018,0,0
U100614,1,1,249,Product101,Windows,Product101,0,1
U100615,0,0,301,Product101,Linux,Product101,0,0
U100616,0,1,168,Pr100241,Windows,Pr100241,0,0
U100617,5,23,734,Pr100498,Windows,Pr100498,31,52
U100618,4,33,238,Pr100033,Windows,Pr101009,87,467
U100619,2,2,55,Pr100667,Windows,Pr100667,3,0
U100620,7,45,428,Pr100035,Windows,Pr101042,346,1970
U100621,0,0,161,Pr100621,Windows,Pr100621,0,0
U100622,2,20,1155,pr100415,Windows,pr100415,3,0
U100623,1,1,71,Pr100200,Windows,Pr100200,1,2
U100625,1,1,68,pr100470,Android,pr100470,3,0
U100627,7,14,341,pr100290,Windows,pr100290,42,41
U100629,3,8,250,Pr100906,Android,Pr100906,5,5
U100630,5,7,1095,Pr100470,Android,Pr100470,4,4
U100633,0,1,45,Pr100080,Windows,Pr100080,0,0
U100636,0,2,305,Pr101513,Windows,Pr101513,0,0
U100639,6,8,307,Pr100166,Windows,Pr100166,27,41
U100641,1,1,363,Pr100102,Windows,Pr100102,2,0
U100642,2,4,1893,Pr100044,Windows,Product101,3,2
U100644,1,1,106,pr100113,Windows,pr100113,2,0
U100645,1,5,69,Pr100612,Android,Pr100612,2,2
U100648,1,1,1235,Product101,Windows,Product101,0,1
U100649,2,1,182,Pr100106,android,Pr100106,3,1
U100650,1,2,112,Pr100819,windows,Pr100819,3,2
U100651,0,0,43,pr100040,Windows,pr100040,0,0
U100652,2,2,368,pr100224,Windows,pr100224,1,1
U100654,4,6,103,Pr100223,Windows,Pr100223,5,21
U100655,5,4,174,pr100166,Windows,Pr100390,14,15
U100656,3,7,79,Pr100044,Windows,Pr100044,3,1
U100657,3,10,554,Pr100279,Windows,pr101202,5,9
U100658,2,3,229,pr100025,Android,pr100025,2,1
U100659,3,10,53,Pr100184,Android,pr100470,9,2
U100660,1,1,329,Pr101529,Android,Pr101529,1,0
U100662,2,4,47,Pr100321,Windows,Pr100321,1,0
U100663,3,9,112,Pr100166,Windows,Pr100166,4,8
U100664,2,6,347,Pr100044,Android,Pr100044,4,9
U100665,6,14,266,Pr100166,Windows,Product101,34,59
U100666,2,11,332,pr101546,Windows,pr101546,3,18
U100672,3,13,784,pr100166,Windows,pr100166,3,11
U100673,0,3,483,Pr100664,Windows,Pr100664,0,0
U100674,2,9,898,Pr100287,Windows,Pr100287,14,11
U100675,3,4,129,pr100320,Android,pr100320,6,5
U100676,1,1,1786,Product101,Windows,Product101,0,1
U100678,0,2,71,Pr100072,Windows,Pr100072,0,0
U100679,0,3,497,pr100510,Windows,pr100510,0,0
U100680,4,8,117,Pr100187,Windows,Pr100187,8,5
U100681,3,11,150,Pr102286,Windows,Pr102286,14,25
U100682,3,2,51,Pr100470,Android,Product101,4,0
U100683,2,1,497,pr100396,android,pr100396,3,0
U100684,2,6,826,pr100390,Windows,pr100390,2,4
U100685,0,1,91,Pr100003,Windows,Pr100003,0,0
U100686,1,6,1081,pr100083,Windows,Pr100097,0,0
U100687,3,4,183,Pr100776,Windows,Pr100776,2,6
U100688,0,4,195,Pr101092,Android,Pr101092,0,0
U100689,6,17,674,Pr100036,Windows,Pr100036,28,97
U100690,0,1,112,Product101,Windows,Product101,0,0
U100693,3,14,1048,Pr101042,"Mac OS X",Pr101367,68,436
U100696,1,1,117,Pr100041,Windows,Pr100041,2,1
U100697,2,6,136,Pr100548,Windows,Pr100548,1,31
U100698,3,5,586,Pr104056,Android,Product101,6,4
U100699,2,2,49,Pr100134,Windows,Pr100134,2,1
U100700,0,2,2231,Pr100166,Windows,Pr100166,0,0
U100701,0,0,60,Pr100283,Windows,Pr100283,0,0
U100702,0,2,96,Pr100047,Windows,Pr100047,0,0
U100704,0,3,407,Pr100003,Windows,Pr100591,0,0
U100705,0,1,269,pr100113,Windows,pr100113,0,0
U100707,5,7,219,pr100141,Windows,Product101,13,8
U100709,1,2,1033,pr100975,Android,pr100975,1,0
U100710,0,5,853,pr100130,windows,pr100130,0,0
U100711,2,7,513,pr100102,"Mac OS X",pr100102,7,11
U100713,0,0,879,Product101,Windows,Product101,0,0
U100714,4,6,378,Pr100017,Android,Product101,3,3
U100715,0,5,1102,pr100249,Windows,pr100416,0,0
U100716,1,14,448,pr100017,windows,Pr100551,11,34
U100717,1,2,422,Pr100017,Android,Pr100017,1,2
U100718,2,2,75,Product101,Android,Product101,0,0
U100720,1,7,738,Pr100028,Windows,Pr100028,0,1
U100721,1,4,71,Pr100099,Windows,Pr100099,1,0
U100722,4,1,48,Pr100298,Windows,Pr100298,4,0
U100723,0,0,90,Product101,Windows,Product101,0,0
U100724,1,3,46,pr100187,Windows,Pr101203,5,10
U100725,1,5,479,Pr100400,Android,Pr100400,2,0
U100726,3,6,1195,Pr100017,Windows,Pr100017,3,12
U100728,0,29,106,pr100072,Windows,Pr100658,0,0
U100730,4,6,1921,pr100182,Android,pr100182,2,0
U100731,1,3,195,Pr100134,windows,Pr100170,2,0
U100732,0,1,586,Pr101470,Windows,Pr101470,0,0
U100734,2,11,77,Pr100028,Windows,Pr100133,6,0
U100735,1,9,400,Pr100166,Windows,pr100390,2,1
U100736,3,27,240,Pr100044,windows,Pr100044,13,99
U100738,0,2,43,Pr100166,Android,Product101,0,0
U100739,0,2,707,Pr102441,Android,Pr102441,0,0
U100741,0,1,686,Pr100113,Windows,Pr100113,0,0
U100742,2,6,542,Pr100359,Windows,Pr100359,3,3
U100743,1,6,97,Pr100225,Windows,Pr100225,1,0
U100744,2,3,51,Pr100017,Windows,Pr100017,1,2
U100745,4,19,173,Pr100044,Windows,Pr101830,15,46
U100746,2,1,77,Pr100275,Android,Pr100275,2,0
U100747,0,1,1497,Pr100017,Windows,Pr100102,0,0
U100748,7,4,285,Pr101941,Windows,Pr101941,13,0
U100749,1,1,571,Pr100102,Android,Pr100102,1,0
U100750,1,5,204,Pr100017,Windows,pr100166,9,17
U100751,3,6,259,Pr100102,Windows,Pr100102,2,1
U100754,2,9,642,Pr100166,Windows,Pr100166,8,33
U100755,4,5,1575,pr100166,Windows,Pr100390,6,8
U100757,0,0,315,pr100166,Windows,pr100390,0,0
U100758,2,3,160,Pr100339,Windows,Pr100339,2,5
U100759,3,4,322,pr100153,Windows,Product101,3,1
U100760,1,1,179,Pr100119,"Mac OS X",Pr100119,1,0
U100761,0,2,98,Pr100013,Windows,Product101,0,0
U100762,3,20,213,Pr101042,Windows,pr101367,59,748
U100763,1,3,44,Pr100257,Windows,Pr100257,1,0
U100764,2,5,181,pr100197,windows,pr100197,4,3
U100766,4,39,1228,Pr100446,windows,Pr100489,28,69
U100767,5,24,1047,Pr100005,Windows,Pr102657,21,63
U100768,1,2,1201,pr100975,Windows,pr100975,1,0
U100769,1,1,350,pr101325,Windows,pr101325,1,0
U100770,1,5,49,Pr100151,Windows,Pr100151,1,1
U100771,0,1,1165,Pr102071,Windows,Pr102071,0,0
U100772,1,2,259,Pr100017,Android,Pr100017,2,0
U100773,1,11,362,Pr100390,Windows,Product101,12,16
U100774,1,1,NULL,pr100102,Android,pr100102,1,1
U100776,2,6,1787,Pr100266,Windows,Pr100266,5,4
U100777,3,6,1635,pr100102,Windows,pr100102,12,31
U100780,0,1,148,Product101,Windows,Product101,0,0
U100781,3,1,284,Pr100515,Windows,Pr100515,4,0
U100783,0,0,353,Product101,Windows,Product101,0,0
U100784,2,7,1083,Pr100401,Android,Pr100401,3,1
U100785,4,13,362,Pr100166,Windows,Pr101330,15,9
U100786,0,2,184,Pr100166,Windows,Pr100166,0,0
U100787,2,8,1981,Pr100121,windows,Pr100121,3,10
U100788,2,5,864,Pr100099,Windows,Pr100099,2,3
U100789,5,12,334,Pr100039,Android,Product101,9,4
U100790,3,6,1430,pr100390,Windows,pr100390,9,10
U100791,6,22,399,Pr100017,Windows,Pr100017,44,160
U100792,4,8,277,Pr100975,Android,Pr100975,3,3
U100794,4,5,436,Pr100466,Windows,Pr100466,3,10
U100795,1,4,226,Pr100102,Android,Pr100102,1,6
U100796,6,29,193,Pr100166,Windows,Pr100166,28,30
U100797,6,18,929,Pr100472,Windows,pr101367,49,425
U100798,1,6,59,Pr100123,Windows,Pr100166,0,1
U100799,7,40,332,Pr100051,Windows,Pr100051,147,342
U100800,2,2,513,pr100071,Android,pr100071,1,1
U100801,6,5,64,Pr100560,Windows,Pr100560,6,10
U100802,0,0,77,Pr100036,Windows,pr100200,0,0
U100803,0,0,1192,pr100589,Windows,pr100589,0,0
U100804,1,1,822,pr100121,Linux,pr100121,1,0
U100806,0,0,1218,Pr100446,Windows,Pr100486,0,0
U100807,0,1,86,Pr100843,Android,Pr100843,0,0
U100808,0,2,361,Product101,Android,Product101,0,0
U100809,1,1,115,Pr100578,Windows,Pr100578,0,1
U100810,1,1,227,pr100102,Android,pr100102,2,2
U100812,1,2,229,Pr100773,Windows,Pr100773,0,2
U100813,5,17,1101,pr100166,Android,pr100737,15,20
U100814,1,3,1371,Product101,Windows,Product101,0,4
U100815,2,5,89,Pr100119,Windows,Pr100119,2,0
U100816,1,4,619,Pr100051,Android,Pr100051,2,6
U100817,0,4,55,Pr100005,windows,Product101,0,0
U100818,3,8,461,Pr100991,Windows,Pr100991,2,40
U100819,5,3,844,pr100172,Android,pr100172,7,0
U100820,2,4,2256,pr101925,Windows,pr101925,3,2
U100822,0,0,727,Product101,Windows,Product101,0,0
U100823,3,32,1095,pr100316,Android,Pr100811,14,4
U100824,2,1,841,Pr100234,iOS,Pr100234,2,1
U100825,1,1,63,Product101,Android,Product101,0,0
U100826,7,28,2202,Pr100050,Windows,Pr100673,17,358
U100827,3,7,794,Pr100557,Windows,Product101,3,7
U100828,7,32,215,Pr100123,Windows,Pr102274,45,51
U100829,1,1,562,Product101,Android,Product101,0,0
U100830,0,1,273,Pr101011,Windows,Pr101011,0,0
U100832,4,3,1004,pr100341,"Mac OS X",pr100341,3,0
U100833,0,1,61,Pr100102,Android,Pr100102,0,0
U100834,1,1,286,Product101,Windows,Product101,0,4
U100835,1,5,1103,Pr100102,Linux,Pr100166,0,14
U100836,1,4,860,Pr100059,Windows,Product101,2,21
U100837,1,1,665,Pr100089,Android,Pr100089,1,2
U100838,2,4,127,Pr100027,Windows,Pr100027,7,4
U100839,3,3,1170,Pr101013,Android,Product101,2,2
U100840,6,21,523,Pr100115,Android,Pr100767,17,1
U100842,0,0,648,Product101,Windows,Product101,0,0
U100843,0,0,69,Product101,Windows,Product101,0,0
U100844,1,2,217,Pr100086,Windows,Pr100086,1,1
U100845,5,6,160,Pr100166,Windows,Pr100166,6,12
U100846,2,3,451,pr100492,Windows,pr100492,1,2
U100848,0,1,256,Pr100453,Windows,Pr100453,0,0
U100849,2,4,467,Pr100614,Windows,Pr100614,3,7
U100853,1,1,89,Pr100017,Android,Pr100017,1,0
U100855,1,1,1058,Pr100561,Android,Pr100561,2,0
U100856,1,2,518,Pr100017,Windows,pr100102,3,0
U100857,0,1,53,pr100086,Windows,pr100086,0,0
U100858,2,4,906,pr101042,Windows,Pr101367,4,1
U100859,1,13,108,Pr100017,Windows,pr100390,16,13
U100860,0,3,296,pr102553,"Mac OS X",pr102553,0,0
U100861,1,8,356,Pr100287,Windows,Pr100287,1,0
U100862,3,9,708,Pr100177,Windows,Pr100177,2,25
U100864,0,0,116,pr102245,Android,pr102245,0,0
U100865,4,10,70,Pr100333,Windows,Pr100333,7,10
U100866,0,2,62,Pr100258,Android,Pr100258,0,0
U100867,1,1,161,Product101,Windows,Product101,0,0
U100870,1,2,784,Pr100234,Android,Pr100234,1,0
U100872,0,0,302,Pr100060,Windows,Pr100060,0,0
U100874,2,12,166,Pr100450,Windows,Product101,2,17
U100876,4,4,59,pr100178,"Mac OS X",pr100178,3,24
U100877,1,1,58,pr102009,Android,pr102009,0,0
U100878,0,1,342,Pr100566,Windows,Pr100566,0,0
U100879,1,1,636,Product101,Windows,Product101,0,1
U100880,2,2,495,pr100281,Android,pr100281,1,0
U100881,7,55,1103,Pr100051,Windows,Pr100756,299,499
U100882,3,5,55,pr100316,Android,pr100316,4,0
U100885,4,42,520,pr100014,Windows,pr100014,57,49
U100886,3,18,417,pr100017,Windows,pr100154,21,44
U100887,1,1,93,Pr102012,Android,Pr102012,1,0
U100889,2,4,264,Pr100051,Windows,Pr100051,0,45
U100890,1,1,1529,Pr100475,Windows,Pr100475,1,0
U100892,2,10,676,pr101582,Windows,pr101582,2,6
U100893,4,8,193,pr100010,Windows,Pr100073,6,1
U100894,3,4,1095,Pr100642,Android,Pr100642,2,0
U100897,3,5,73,pr100177,windows,Product101,1,12
U100898,2,4,195,Pr100622,Android,Pr100622,1,0
U100900,3,3,421,Pr100341,Windows,Pr100341,2,2
U100901,3,7,814,pr100024,Windows,pr100024,11,9
U100902,1,2,1322,Pr100250,Windows,Pr100250,1,0
U100904,0,0,614,pr100431,"Mac OS X",pr100431,0,0
U100906,3,2,126,Pr100906,windows,Pr100906,4,0
U100907,2,4,811,pr101534,Windows,pr101534,1,0
U100909,2,6,82,pr100136,Windows,pr100136,2,0
U100911,0,2,61,pr100017,Windows,pr100017,0,0
U100912,0,5,202,Pr100072,windows,Pr100072,0,0
U100913,1,1,243,pr100070,"Mac OS X",pr100070,0,0
U100914,3,7,193,Pr100762,Windows,Product101,4,8
U100915,1,5,166,Pr100166,Windows,Pr100166,3,9
U100916,5,13,207,pr100141,Windows,Pr100506,12,12
U100917,1,1,135,Pr100017,Windows,Pr100017,1,1
U100918,1,4,811,pr100017,Windows,pr100017,0,1
U100919,6,9,1292,Pr100051,"Mac OS X",pr100102,14,48
U100920,3,2,1502,pr100561,Android,pr100561,4,2
U100921,4,14,108,Pr100017,Windows,Pr100017,17,44
U100922,1,13,187,pr100152,Windows,pr100152,1,2
U100923,1,2,134,Pr100736,Windows,Pr100736,1,0
U100925,4,8,118,pr100060,Windows,Pr100087,7,11
U100926,3,4,1078,pr100017,Windows,pr100017,3,64
U100927,0,1,410,Pr100341,Windows,Pr100341,0,0
U100928,3,5,49,Pr100025,Android,pr100182,5,2
U100929,5,22,54,pr100010,windows,pr100234,51,422
U100930,1,1,1086,pr100102,Android,pr100102,1,0
U100932,2,9,798,Pr100085,Windows,Pr100085,1,1
U100933,3,6,311,Pr100101,Windows,Pr100244,7,6
U100934,1,1,115,Pr100025,Android,Pr100025,1,0
U100935,0,2,327,Pr100166,Windows,Pr100166,0,0
U100936,7,14,45,pr100036,Linux,pr100036,55,403
U100937,2,7,462,pr100390,Android,Product101,7,18
U100938,2,7,862,Pr100268,Windows,Pr100312,3,0
U100939,3,7,888,Pr100202,Windows,Pr100202,3,37
U100940,2,8,649,pr100166,windows,Product101,3,7
U100941,4,12,205,Pr101747,Windows,Pr101747,2,3
U100942,1,1,703,Pr100771,Android,Pr100771,1,0
U100944,0,2,362,pr100761,Windows,pr100761,0,0
U100945,0,0,1306,pr100279,"Mac OS X",pr100279,0,0
U100946,4,5,644,pr100017,android,Pr100200,11,16
U100947,6,7,134,pr100099,Windows,pr100099,8,19
U100949,1,2,625,pr101505,Windows,pr101505,2,2
U100950,7,47,212,Pr100166,Windows,Pr100166,47,38
U100952,3,8,1074,pr100070,Windows,Product101,5,49
U100953,3,9,NULL,Pr100102,Android,Pr100102,5,4
U100955,1,8,105,Pr100363,Windows,Pr100363,0,2
U100956,1,1,201,pr100066,Windows,pr100066,0,2
U100957,4,4,216,Pr100030,Windows,Pr100030,7,21
U100958,0,0,58,pr100171,Windows,pr100171,0,0
U100959,3,3,49,Pr100021,"Mac OS X",Pr100021,3,11
U100962,1,2,78,Pr100544,Android,Pr100544,1,0
U100963,1,1,76,Pr100083,Windows,Pr100083,1,0
U100964,0,1,2159,pr100522,Android,pr100522,0,0
U100965,1,4,840,pr100014,Windows,pr100014,0,1
U100966,1,3,591,Pr100281,Android,Pr100281,1,4
U100968,3,6,626,Pr100166,Windows,pr100595,8,9
U100969,7,8,364,Pr100403,Windows,Pr100403,18,150
U100970,2,7,538,Pr100833,windows,Pr100833,5,5
U100972,6,32,376,pr100316,"Mac OS X",pr100316,20,0
U100973,2,7,512,pr100080,Windows,Pr100590,6,4
U100974,1,2,773,Pr100554,Windows,Product101,1,0
U100975,1,1,267,pr101446,Android,pr101446,1,0
U100976,1,6,NULL,Pr100204,Windows,Pr100204,2,0
U100977,4,5,261,Pr101791,Windows,Pr101791,10,26
U100978,1,2,530,pr100070,Windows,pr100070,2,0
U100980,0,1,1056,Pr101089,Android,Pr101089,0,0
U100981,5,17,232,Pr100025,Android,Product101,13,15
U100982,0,0,131,Product101,Windows,Product101,0,0
U100985,1,3,119,Pr100073,Android,Pr100073,2,0
U100986,0,0,1144,Pr100003,Windows,Pr100003,0,0
U100988,0,2,714,Pr100274,Windows,Pr100274,0,0
U100990,5,8,133,Pr100202,Windows,Pr100202,7,4
U100991,4,2,944,Pr100708,Windows,Pr100708,7,0
U100992,1,5,202,Pr101452,Android,Pr101452,3,2
U100994,1,2,374,pr100073,Android,pr100073,1,0
U100995,4,5,285,Pr100390,Windows,Pr100390,7,6
U100996,3,8,101,Pr100102,Windows,Pr100166,3,4
U100997,4,6,55,Pr100082,Windows,Pr100082,6,14
U100998,3,4,737,Pr101309,Windows,Pr101309,6,5
U100999,1,1,NULL,Pr100017,Android,Pr100017,1,2
U101000,1,2,1764,pr100435,Windows,pr100435,0,1
U101001,7,30,1134,Pr100089,Windows,pr100812,60,4
U101002,1,1,636,pr100472,Android,pr100472,1,0
U101003,2,16,162,Pr100017,Windows,Pr100737,21,57
U101005,2,6,1516,Pr100910,Windows,Pr100910,1,14
U101007,4,15,130,Pr100044,Android,Pr100044,9,24
U101008,2,3,155,pr100225,Windows,pr100225,2,3
U101009,6,18,276,Pr100072,Windows,Pr100072,35,56
U101010,2,3,92,Pr100200,Windows,Pr100200,2,7
U101011,2,12,1559,Pr100017,Windows,Pr100017,8,5
U101012,4,3,268,Pr100166,Windows,Pr100166,9,12
U101014,4,14,886,Pr100040,Windows,pr100533,27,16
U101016,1,1,180,Pr100086,Windows,Pr100086,2,0
U101017,0,1,87,pr100206,Windows,pr100206,0,0
U101018,0,3,70,pr100564,Windows,pr100564,0,0
U101019,0,3,304,Pr100017,iOS,pr101322,0,0
U101020,3,6,144,Pr100178,Windows,Pr100178,2,4
U101021,3,4,45,Pr100279,Windows,Pr100279,2,2
U101022,2,5,297,pr102519,Android,pr102519,2,0
U101023,1,3,45,Pr100324,Windows,Pr100324,2,1
U101024,3,5,382,Pr101963,Android,Pr101963,10,3
U101025,0,4,46,pr100071,Windows,Pr100509,0,0
U101026,2,21,43,pr100051,Windows,pr100051,4,4
U101027,1,3,56,pr100183,Windows,Product101,1,1
U101028,0,2,1042,Pr100390,Windows,Pr100390,0,0
U101030,2,7,650,Pr100051,Windows,Pr100051,7,10
U101031,2,8,1094,pr100072,Windows,pr100123,8,8
U101033,1,2,1178,Pr100044,Windows,Pr100044,2,1
U101034,0,1,2093,Pr100113,Windows,Pr100113,0,0
U101035,4,4,57,pr100283,Windows,pr100283,4,3
U101036,0,2,58,Pr100833,Windows,Pr100833,0,0
U101037,7,4,65,Pr100020,Windows,Pr100020,12,1
U101038,1,2,333,pr100258,Android,Product101,1,0
U101039,0,5,95,Pr100017,Windows,Pr100017,0,0
U101040,1,6,137,pr100092,"Mac OS X",pr100092,0,3
U101041,5,4,181,Pr100784,Windows,Pr100784,10,0
U101042,0,2,44,Pr100362,Windows,Pr100362,0,0
U101043,1,11,701,pr100197,Windows,pr100197,1,6
U101044,2,2,116,Product101,Windows,Product101,1,4
U101045,3,13,410,pr101428,Windows,Pr103481,4,4
U101046,0,5,79,Pr100888,Android,Pr100888,0,0
U101047,3,14,2256,Pr100060,Windows,pr100872,3,3
U101048,0,1,439,Pr100204,"Mac OS X",Pr100204,0,0
U101049,0,4,102,Pr100359,Windows,Pr100359,0,0
U101050,0,0,88,Product101,Windows,Product101,0,0
U101052,7,28,795,Pr100044,Windows,Pr100044,53,74
U101053,2,11,50,pr100017,Android,pr100838,14,21
U101054,7,21,53,Pr100051,Windows,Pr100051,58,367
U101055,5,16,182,pr100044,Windows,Product101,66,918
U101058,0,1,676,Product101,"Mac OS X",Product101,0,0
U101060,4,6,90,Pr100321,"Mac OS X",pr100721,5,29
U101061,2,6,89,pr100487,Linux,pr100487,2,10
U101062,1,12,121,pr100312,Windows,pr100312,1,2
U101064,7,39,1787,Pr100051,Windows,Pr100051,154,853
U101065,0,2,689,Pr101701,Windows,Pr101701,0,0
U101066,2,5,2256,Pr100025,Android,Pr100025,3,1
U101067,1,9,95,Pr100917,Windows,Product101,1,0
U101068,6,15,376,pr101242,Windows,pr101242,4,14
U101069,0,0,1364,pr100200,Android,pr100200,0,0
U101070,5,11,225,pr100044,windows,pr100044,7,36
U101071,0,2,62,Pr101587,"Mac OS X",Pr101587,0,0
U101072,2,3,168,pr100269,Android,pr100269,2,1
U101073,2,5,1917,pr100044,Windows,pr100044,4,3
U101074,1,7,328,Pr100044,Linux,Pr100044,3,9
U101075,0,1,84,Pr100101,Windows,Pr100101,0,0
U101079,3,8,1612,Pr100686,Windows,Pr100686,3,43
U101080,0,3,819,Pr100251,Linux,Pr100251,0,0
U101083,1,1,72,pr100200,Windows,pr100200,0,1
U101084,0,2,968,Pr101624,Windows,Pr101624,0,0
U101085,0,1,1043,Product101,Windows,Product101,0,0
U101086,3,2,72,Pr100017,Windows,Product101,4,1
U101087,0,1,95,pr100901,Android,pr100901,0,0
U101088,7,23,1533,pr100025,Windows,Pr100051,23,36
U101089,2,12,411,pr100166,Windows,pr100166,6,7
U101090,0,3,626,Pr100017,Windows,Pr100017,0,0
U101091,2,1,604,Pr100470,Android,Pr100470,4,2
U101094,0,1,289,Product101,windows,Product101,0,0
U101095,2,9,484,pr100166,Windows,pr100187,7,12
U101096,6,8,944,Pr100470,android,Product101,10,0
U101098,1,3,197,Pr100206,iOS,Pr100206,0,1
U101099,0,1,119,pr100453,Windows,pr100453,0,0
U101101,0,0,234,Pr100102,Windows,Pr100102,0,0
U101102,1,2,288,Pr100094,Android,Pr100094,1,0
U101103,2,3,135,Pr100378,Windows,Pr100378,3,5
U101104,2,19,288,Pr100200,Android,Pr100200,8,8
U101106,0,3,1086,Pr100403,Windows,Pr100403,0,0
U101107,1,5,354,Pr100102,Windows,Pr100102,1,15
U101108,1,4,54,Pr100052,Windows,Pr100052,0,2
U101109,3,4,1432,Pr100192,Windows,Product101,3,15
U101110,0,1,95,Pr100206,Windows,Pr100206,0,0
U101111,1,3,323,pr100676,Android,pr100676,2,0
U101112,2,10,76,pr100017,Windows,pr100390,9,27
U101113,0,1,604,pr102463,Android,pr102463,0,0
U101114,1,2,135,Product101,Windows,Product101,0,6
U101115,1,3,648,Pr100109,windows,Pr100109,2,0
U101118,2,4,1108,Pr100263,Windows,Pr100263,1,1
U101119,0,0,572,Product101,Windows,Product101,0,0
U101120,1,5,1391,pr101369,Windows,pr101369,4,5
U101121,1,1,170,pr100250,"Mac OS X",pr100250,0,2
U101122,3,5,1090,Pr101111,Windows,Product101,4,4
U101123,6,30,1060,Pr100044,Windows,Pr100390,66,169
U101124,2,10,338,Pr100022,Windows,Pr101757,6,23
U101125,0,0,521,Pr100877,Android,Pr100877,0,0
U101126,1,7,796,Pr100404,Windows,pr105446,3,19
U101127,0,0,1511,Pr100864,Android,Pr100864,0,0
U101128,0,0,121,Pr100037,Windows,Pr100037,0,0
U101129,0,2,79,Pr100168,"Mac OS X",Pr100168,0,0
U101130,2,7,1705,Pr101356,Windows,Pr101356,5,1
U101131,1,1,69,pr100176,Android,pr100176,3,1
U101132,3,2,421,Pr100121,Windows,Pr100121,1,2
U101133,0,0,66,Pr100485,Windows,Pr100485,0,0
U101134,0,1,73,Pr100579,Windows,Pr100579,0,0
U101135,1,1,410,pr100321,Windows,pr100321,0,1
U101137,7,12,343,pr100040,Windows,Pr100673,61,79
U101138,0,2,NULL,Pr100209,Windows,Pr100209,0,0
U101139,7,28,742,pr100025,Android,Pr102194,33,19
U101140,0,3,81,Pr101004,Windows,pr101544,0,0
U101141,1,18,232,Pr100123,Windows,Pr100760,6,7
U101142,1,4,691,pr101164,Android,Pr101637,0,0
U101143,4,8,358,pr100166,Windows,Pr100390,12,11
U101145,6,16,87,Pr100047,Windows,Pr100047,15,11
U101146,2,7,275,Pr100102,Windows,Product101,2,0
U101148,2,5,1104,Pr100028,"mac os x",Pr100028,6,6
U101149,1,1,556,Product101,Android,Product101,0,2
U101150,1,1,118,Pr100017,Windows,Pr100017,1,0
U101151,1,1,1210,Product101,windows,Product101,0,0
U101153,4,7,269,Pr100152,Windows,pr100200,6,4
U101154,2,3,NULL,Pr101487,Windows,Pr101487,4,0
U101155,3,2,76,Pr101178,Android,Pr101178,6,0
U101156,2,6,433,Pr100108,Android,Pr100788,3,4
U101157,2,4,390,pr100192,Windows,pr100192,1,2
U101158,2,9,46,Pr100287,Windows,Pr100287,7,12
U101159,2,3,146,Pr100200,Android,Pr100200,1,3
U101160,1,1,43,Product101,Windows,Product101,0,1
U101161,4,3,1227,Pr100897,Android,Pr100897,9,0
U101162,0,0,290,Product101,Windows,Product101,0,0
U101163,1,7,390,pr100044,Windows,Pr100072,5,9
U101165,2,7,87,pr101267,Linux,pr101267,2,15
U101166,0,0,538,Pr100200,Android,Pr100200,0,0
U101168,2,5,51,Pr100044,Windows,Pr100044,2,3
U101170,3,9,377,Pr100166,Windows,Pr100166,5,5
U101171,1,1,216,pr100333,Windows,pr100333,1,0
U101172,1,7,510,Pr100017,Windows,pr100390,0,0
U101173,3,6,798,Pr100089,Windows,pr100560,4,2
U101174,2,2,456,pr100578,windows,pr100578,2,0
U101176,1,8,177,Pr100017,Windows,Pr100017,3,8
U101177,6,17,1094,pr100123,windows,Pr100390,42,33
U101178,1,3,609,pr100325,Windows,pr100325,3,7
U101179,1,1,262,pr100462,Windows,pr100462,1,0
U101180,4,2,75,pr100073,Android,Product101,5,0
U101181,1,5,80,pr100051,Android,pr100051,4,5
U101182,2,2,266,pr100188,Android,pr100188,1,0
U101183,1,5,401,Pr100459,Android,Pr100459,1,0
U101184,0,1,617,Pr100199,Windows,Pr100199,0,0
U101189,2,5,675,pr100307,Windows,pr100307,1,11
U101190,0,1,1319,pr100134,Windows,pr100134,0,0
U101191,1,1,1019,Product101,Windows,Product101,0,1
U101192,0,0,665,Pr100850,Windows,Product101,0,0
